f_property_type,f_room_type,f_neighbourhood_cleansed,f_neighbourhood_group_cleansed,n_accommodates,n_bathrooms,n_bedrooms,n_beds,n_review_scores_rating,n_number_of_reviews,n_reviews_per_month,n_minimum_nights,n_availability_365,n_days_sincelast,d_backyard,d_baking_sheet,d_barbecue_utensils,d_bathtub,d_beach_essentials,d_beachfront,d_bed_linens,d_bidet,d_bikes,d_board_games,d_building_staff,d_carbon_monoxide_alarm,d_cleaning_before_checkout,d_cleaning_products,d_cooking_basics,d_dining_table,d_dishes_and_silverware,d_drying_rack_for_clothing,d_elevator,d_essentials,d_ethernet_connection,d_ev_charger,d_extra_pillows_and_blankets,d_fire_extinguisher,d_fire_pit,d_first_aid_kit,d_freezer,d_hangers,d_host_greets_you,d_hot_tub,d_hot_water,d_hot_water_kettle,d_laundromat_nearby,d_lock_on_bedroom_door,d_lockbox,d_long_term_stays_allowed,d_luggage_dropoff_allowed,d_microwave,d_mini_fridge,d_mosquito_net,d_outdoor_dining_area,d_outdoor_furniture,d_outdoor_shower,d_outlet_covers,d_pool,d_private_entrance,d_private_pool,d_roomdarkening_shades,d_safe,d_security_cameras_on_property,d_shared_pool,d_single_level_home,d_smoke_alarm,d_toaster,d_waterfront,d_window_guards,d_wine_glasses,d_have_kitchen,d_have_stove,d_have_oven,d_have_frige,d_coffee_machine,d_have_gril,d_free_parking_on_premises,d_free_parking_on_street,d_paid_parking_on_premises,d_paid_parking_off_premises,d_wifi,d_have_cable,d_have_tv,d_have_sound_system,d_shampoo_conditioner,d_have_body_soapgel,d_have_washer,d_have_dryer,d_have_iron,d_have_heating,d_have_air_condfan,d_balcony,d_have_garden,d_have_breakfast,d_have_workoffice,d_family_friendly,d_have_fireplace,d_instant_bookable,d_has_availability,d_host_is_superhost,d_host_identity_verified,price,id,neighbourhood_cleansed,room_type,property_type,flag_review_scores_rating,flag_reviews_per_month,flag_days_sincelast,f_bathroom,f_bedroom,ln_bed,f_beds,f_review_scores_rating,f_number_of_reviews,f_minimum_nights
condo,Entire home/apt,Palagiano,Taranto,5,1,2,4,4.31,13,0.45,3,364,107,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,35,31820778,Palagiano,Entire home/apt,condo,0,0,0,1,2,1.3862943611198906,2,3,2,1
condo,Entire home/apt,Lecce,Lecce,4,2,2,2,4.8,5,0.15,3,243,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,120,31822182,Lecce,Entire home/apt,condo,0,0,0,2,2,0.6931471805599453,1,3,2,1
condo,Entire home/apt,Gallipoli,Lecce,5,1,2,4,4.83,0,0.39,7,365,123,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,85,31823536,Gallipoli,Entire home/apt,condo,1,1,1,1,2,1.3862943611198906,2,3,1,2
condo,Entire home/apt,Manduria,Taranto,2,1,1,2,4.92,13,0.45,1,180,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,70,31833290,Manduria,Entire home/apt,condo,0,0,0,1,2,0.6931471805599453,1,3,2,1
condo,Entire home/apt,Nard,Lecce,6,2,3,6,5,5,0.17,14,351,159,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,80,31976843,Nard,Entire home/apt,condo,0,0,0,2,2,1.791759469228055,3,3,2,3
condo,Entire home/apt,Gallipoli,Lecce,5,1.5,2,4,4.91,11,0.38,5,0,130,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,99,31987162,Gallipoli,Entire home/apt,condo,0,0,0,1,2,1.3862943611198906,2,3,2,2
loft,Entire home/apt,Taranto,Taranto,4,1,1,1,4.21,47,1.37,2,361,15,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,40,32101809,Taranto,Entire home/apt,loft,0,0,0,1,2,0,1,3,3,1
loft,Entire home/apt,Bari,Bari,2,1,1,1,4.53,62,1.83,1,82,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,50,32178734,Bari,Entire home/apt,loft,0,0,0,1,2,0,1,3,3,1
condo,Entire home/apt,Lecce,Lecce,4,2,2,4,3.67,3,0.18,3,88,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,100,32278949,Lecce,Entire home/apt,condo,0,0,0,2,2,1.3862943611198906,2,2,2,1
loft,Entire home/apt,Putignano,Bari,2,1.5,1,1,5,3,0.09,1,363,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,180,32345911,Putignano,Entire home/apt,loft,0,0,0,1,2,0,1,3,2,1
condo,Entire home/apt,Lecce,Lecce,4,1,1,2,4.83,0,0.39,2,268,123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,185,32356137,Lecce,Entire home/apt,condo,1,1,1,1,2,0.6931471805599453,1,3,1,1
condo,Entire home/apt,Castellaneta,Taranto,4,1.5,1,4,4.83,0,0.39,8,150,123,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,90,32548278,Castellaneta,Entire home/apt,condo,1,1,1,1,2,1.3862943611198906,2,3,1,3
condo,Entire home/apt,Brindisi,Brindisi,5,1,2,3,4.75,4,0.77,1,113,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,84,32613492,Brindisi,Entire home/apt,condo,0,0,0,1,2,1.0986122886681098,2,3,2,1
condo,Entire home/apt,Bari,Bari,4,1,1,3,4.88,33,0.98,1,145,10,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,45,32650033,Bari,Entire home/apt,condo,0,0,0,1,2,1.0986122886681098,2,3,2,1
condo,Entire home/apt,Porto Cesareo,Lecce,5,1,2,3,4.67,7,0.23,2,4,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,38,32690566,Porto Cesareo,Entire home/apt,condo,0,0,0,1,2,1.0986122886681098,2,3,2,1
loft,Entire home/apt,Trani,Barletta-Andria-Trani,4,1,1,2,5,10,0.33,2,358,124,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,80,32821911,Trani,Entire home/apt,loft,0,0,0,1,2,0.6931471805599453,1,3,2,1
condo,Entire home/apt,Gagliano del Capo,Lecce,5,1,1,4,2.5,2,0.38,4,121,123,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,45,32833174,Gagliano del Capo,Entire home/apt,condo,0,0,0,1,2,1.3862943611198906,2,2,2,1
condo,Entire home/apt,Lecce,Lecce,4,1,2,2,4.83,0,0.39,35,83,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,50,32838051,Lecce,Entire home/apt,condo,1,1,1,1,2,0.6931471805599453,1,3,1,3
condo,Entire home/apt,Gagliano del Capo,Lecce,4,1,1,3,5,1,0.03,4,122,988,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,42,32840271,Gagliano del Capo,Entire home/apt,condo,0,0,0,1,2,1.0986122886681098,2,3,2,1
condo,Entire home/apt,Margherita di Savoia,Barletta-Andria-Trani,4,1,1,3,4.83,0,0.39,7,178,123,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,79,32865192,Margherita di Savoia,Entire home/apt,condo,1,1,1,1,2,1.0986122886681098,2,3,1,2
condo,Entire home/apt,Otranto,Lecce,5,1,2,4,4.83,0,0.39,2,48,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,345,32879118,Otranto,Entire home/apt,condo,1,1,1,1,2,1.3862943611198906,2,3,1,1
condo,Entire home/apt,Otranto,Lecce,4,1,1,1,4.83,0,0.39,7,30,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,299,32906206,Otranto,Entire home/apt,condo,1,1,1,1,2,0,1,3,1,2
condo,Entire home/apt,Torchiarolo,Brindisi,4,1,2,4,4.83,0,0.39,3,268,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,80,33012763,Torchiarolo,Entire home/apt,condo,1,1,1,1,2,1.3862943611198906,2,3,1,1
loft,Entire home/apt,Sannicola,Lecce,6,1,2,3,4.83,0,0.39,6,122,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,70,33045985,Sannicola,Entire home/apt,loft,1,1,1,1,2,1.0986122886681098,2,3,1,2
loft,Entire home/apt,Nard,Lecce,4,1,0,2,4.83,0,0.39,2,212,123,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,100,33177637,Nard,Entire home/apt,loft,1,1,1,1,1,0.6931471805599453,1,3,1,1
condo,Entire home/apt,Maglie,Lecce,2,1,1,1,4.83,0,0.39,7,29,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,30,33329851,Maglie,Entire home/apt,condo,1,1,1,1,2,0,1,3,1,2
condo,Entire home/apt,Porto Cesareo,Lecce,5,1,3,3,4.83,0,0.39,7,180,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,60,33421751,Porto Cesareo,Entire home/apt,condo,1,1,1,1,2,1.0986122886681098,2,3,1,2
condo,Entire home/apt,Nard,Lecce,5,1.5,2,5,4.83,0,0.39,7,147,123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,20,33446203,Nard,Entire home/apt,condo,1,1,1,1,2,1.6094379124341003,2,3,1,2
loft,Entire home/apt,Tiggiano,Lecce,4,1,1,2,4.9,21,0.73,3,353,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,69,33575414,Tiggiano,Entire home/apt,loft,0,0,0,1,2,0.6931471805599453,1,3,2,1
loft,Entire home/apt,Polignano a Mare,Bari,4,1,2,2,4.6,5,0.28,1,1,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,85,33625205,Polignano a Mare,Entire home/apt,loft,0,0,0,1,2,0.6931471805599453,1,3,2,1
apartment,Entire home/apt,Bari,Bari,2,1,1,1,4.91,11,0.61,2,5,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,105,33637983,Bari,Entire home/apt,apartment,0,0,0,1,2,0,1,3,2,1
apartment,Entire home/apt,Ugento,Lecce,6,1,2,4,4.83,0,0.39,3,8,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,100,33672201,Ugento,Entire home/apt,apartment,1,1,1,1,2,1.3862943611198906,2,3,1,1
apartment,Entire home/apt,Gallipoli,Lecce,4,1,1,3,5,2,0.12,3,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,88,33711550,Gallipoli,Entire home/apt,apartment,0,0,0,1,2,1.0986122886681098,2,3,2,1
apartment,Entire home/apt,Ugento,Lecce,4,1,1,2,4.83,0,0.39,3,15,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,30,33715185,Ugento,Entire home/apt,apartment,1,1,1,1,2,0.6931471805599453,1,3,1,1
condo,Entire home/apt,Racale,Lecce,5,2,2,4,4.89,19,0.62,1,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,25,33893715,Racale,Entire home/apt,condo,0,0,0,2,2,1.3862943611198906,2,3,2,1
condo,Entire home/apt,Gallipoli,Lecce,6,2,2,1,3.8,5,0.17,5,179,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,140,33921793,Gallipoli,Entire home/apt,condo,0,0,0,2,2,0,1,2,2,2
loft,Entire home/apt,Lecce,Lecce,4,1,2,3,4.65,17,0.54,2,294,123,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,67,33977125,Lecce,Entire home/apt,loft,0,0,0,1,2,1.0986122886681098,2,3,2,1
condo,Entire home/apt,Ugento,Lecce,4,1,2,3,4.83,0,0.39,7,178,123,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,120,34033773,Ugento,Entire home/apt,condo,1,1,1,1,2,1.0986122886681098,2,3,1,2
apartment,Entire home/apt,Monopoli,Bari,4,1,1,2,4.83,0,0.39,1,12,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,235,34170711,Monopoli,Entire home/apt,apartment,1,1,1,1,2,0.6931471805599453,1,3,1,1
condo,Entire home/apt,Manfredonia,Foggia,4,1,1,4,4.33,3,0.17,6,81,173,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,40,34170875,Manfredonia,Entire home/apt,condo,0,0,0,1,2,1.3862943611198906,2,3,2,2
condo,Entire home/apt,Manfredonia,Foggia,2,1,1,2,4.83,0,0.39,6,213,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,38,34176342,Manfredonia,Entire home/apt,condo,1,1,1,1,2,0.6931471805599453,1,3,1,2
condo,Entire home/apt,Polignano a Mare,Bari,4,1,1,2,5,3,0.1,1,211,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,90,34176398,Polignano a Mare,Entire home/apt,condo,0,0,0,1,2,0.6931471805599453,1,3,2,1
loft,Entire home/apt,Aradeo,Lecce,6,1,1,1,5,2,0.06,3,0,500,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,45,34200529,Aradeo,Entire home/apt,loft,0,0,0,1,2,0,1,3,2,1
condo,Entire home/apt,Galatina,Lecce,2,1,1,1,4.83,0,0.39,7,268,123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,80,34202772,Galatina,Entire home/apt,condo,1,1,1,1,2,0,1,3,1,2
condo,Entire home/apt,Vieste,Foggia,2,1,1,1,5,1,0.2,7,0,146,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,40,34321437,Vieste,Entire home/apt,condo,0,0,0,1,2,0,1,3,2,2
condo,Entire home/apt,Alessano,Lecce,4,1,2,4,4.83,0,0.39,7,365,123,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,80,34326755,Alessano,Entire home/apt,condo,1,1,1,1,2,1.3862943611198906,2,3,1,2
condo,Entire home/apt,Gallipoli,Lecce,5,1,2,3,4.67,9,0.28,1,83,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,50,34338264,Gallipoli,Entire home/apt,condo,0,0,0,1,2,1.0986122886681098,2,3,2,1
